customer_id,age,gender,item_purchased,category,purchase_amount_usd,location,size,color,season,review_rating,subscription_status,payment_method,shipping_type,discount_applied,promo_code_used,previous_purchases,preferred_payment_method,frequency_of_purchases
1668,46,Female,Jeans,Clothing,54.56,New York,M,Black,Summer,3.7,No,Cash,Express,No,Yes,2,Debit Card,Bi-Weekly
1669,34,Male,Watch,Accessories,137.43,New York,S,White,Spring,3.5,Yes,Cash,Express,Yes,Yes,5,Debit Card,Monthly
1670,52,Male,Jeans,Clothing,63.09,Florida,S,Blue,Fall,4.1,No,Venmo,Store Pickup,Yes,Yes,6,Debit Card,Monthly
1671,44,Female,T-Shirt,Clothing,34.06,Texas,S,White,Spring,3.3,No,PayPal,Store Pickup,No,Yes,8,Venmo,Bi-Weekly
1672,56,Male,Watch,Accessories,124.74,Illinois,S,Black,Summer,3.3,No,Credit Card,Express,No,Yes,10,Cash,Monthly
1673,29,Female,Blouse,Clothing,44.06,New York,M,White,Winter,5.0,No,Debit Card,Standard,Yes,No,1,Debit Card,Weekly
1674,60,Female,T-Shirt,Clothing,22.42,Florida,M,White,Fall,3.6,Yes,Cash,2-Day Shipping,No,No,0,Venmo,Weekly
1675,33,Male,Jeans,Clothing,67.47,New York,S,Blue,Spring,4.9,No,Debit Card,Free Shipping,No,Yes,0,Cash,Quarterly
1676,35,Female,T-Shirt,Clothing,25.5,Illinois,S,Blue,Winter,3.1,No,Credit Card,Free Shipping,Yes,No,3,Credit Card,Quarterly
1677,42,Female,Jeans,Clothing,63.87,Texas,M,White,Spring,3.4,No,Cash,Standard,No,Yes,7,Venmo,Bi-Weekly
1678,50,Female,Blouse,Clothing,40.15,Florida,M,White,Spring,4.3,No,Credit Card,Express,No,No,9,Venmo,Bi-Weekly
1679,23,Female,Sneakers,Footwear,99.73,Texas,S,Blue,Winter,3.6,No,Cash,2-Day Shipping,No,No,6,PayPal,Weekly
1680,26,Male,Jeans,Clothing,63.8,Illinois,S,White,Winter,4.9,No,Venmo,Standard,Yes,No,4,Credit Card,Bi-Weekly
1681,48,Male,Blouse,Clothing,42.07,Texas,S,Black,Winter,3.5,No,Debit Card,Store Pickup,Yes,Yes,0,Debit Card,Quarterly
1682,38,Female,Sneakers,Footwear,98.39,New York,S,White,Summer,3.0,Yes,Venmo,Store Pickup,No,Yes,1,Debit Card,Bi-Weekly
1683,49,Male,Watch,Accessories,107.21,Texas,M,Silver,Spring,4.8,No,Debit Card,Express,No,Yes,5,Debit Card,Quarterly
1684,22,Female,T-Shirt,Clothing,24.13,Texas,L,White,Fall,4.9,No,Cash,Standard,Yes,No,9,Cash,Quarterly
1685,46,Female,Sneakers,Footwear,86.02,Florida,M,White,Winter,3.4,Yes,Cash,2-Day Shipping,No,Yes,6,Credit Card,Quarterly
1686,59,Male,T-Shirt,Clothing,33.7,New York,S,Black,Summer,4.9,Yes,Debit Card,Free Shipping,No,Yes,1,Cash,Weekly
1687,31,Male,Jeans,Clothing,50.79,New York,S,White,Fall,4.5,Yes,PayPal,Free Shipping,No,No,6,Cash,Weekly
1688,56,Female,Sneakers,Footwear,97.36,Florida,L,Silver,Summer,3.9,Yes,Cash,Standard,Yes,Yes,3,PayPal,Quarterly
1689,38,Male,Jeans,Clothing,67.02,New York,M,Blue,Winter,3.1,Yes,Credit Card,Standard,No,No,4,Cash,Monthly
1690,25,Male,Blouse,Clothing,50.94,California,L,Blue,Summer,3.4,Yes,Credit Card,Express,No,No,9,PayPal,Bi-Weekly
1691,20,Female,Watch,Accessories,103.45,Illinois,L,Blue,Summer,3.8,Yes,Venmo,Standard,Yes,Yes,8,PayPal,Monthly
1692,39,Male,Blouse,Clothing,40.49,New York,M,Blue,Fall,4.1,No,Cash,2-Day Shipping,Yes,No,6,PayPal,Bi-Weekly
1693,26,Male,Blouse,Clothing,53.96,New York,S,Blue,Spring,3.4,No,Venmo,2-Day Shipping,No,No,1,Cash,Weekly
1694,47,Male,Watch,Accessories,100.81,Texas,M,White,Spring,5.0,Yes,Cash,2-Day Shipping,Yes,Yes,10,Credit Card,Monthly
1695,47,Female,Sneakers,Footwear,85.17,New York,L,Black,Fall,3.0,Yes,Cash,Free Shipping,Yes,No,10,Credit Card,Quarterly
1696,27,Female,T-Shirt,Clothing,27.19,California,M,Silver,Fall,4.6,Yes,Credit Card,2-Day Shipping,Yes,No,5,Credit Card,Monthly
1697,41,Female,Blouse,Clothing,42.66,New York,S,White,Spring,4.4,Yes,PayPal,2-Day Shipping,Yes,No,1,Cash,Weekly
1698,37,Male,Jeans,Clothing,69.34,New York,S,White,Fall,4.2,Yes,Credit Card,Free Shipping,Yes,No,7,PayPal,Bi-Weekly
1699,18,Male,Blouse,Clothing,52.01,Illinois,L,Blue,Summer,4.6,Yes,Cash,2-Day Shipping,No,No,5,Credit Card,Quarterly
1700,25,Male,Watch,Accessories,131.87,Texas,S,White,Summer,4.5,No,Debit Card,Standard,No,No,9,Cash,Bi-Weekly
1701,52,Female,Watch,Accessories,139.35,Texas,S,Silver,Summer,3.4,Yes,Venmo,Standard,Yes,No,6,Debit Card,Weekly
1702,51,Female,Watch,Accessories,137.77,Texas,S,Blue,Spring,4.4,Yes,Cash,Standard,Yes,Yes,8,Credit Card,Weekly
1703,31,Male,Jeans,Clothing,62.71,California,M,Silver,Fall,4.2,Yes,Credit Card,Free Shipping,Yes,Yes,6,Cash,Weekly
1704,34,Female,Sneakers,Footwear,86.88,New York,S,Blue,Summer,3.7,Yes,Credit Card,Express,Yes,Yes,1,Venmo,Bi-Weekly
1705,55,Female,Jeans,Clothing,58.46,New York,L,Black,Winter,4.0,Yes,Credit Card,Express,Yes,Yes,10,Cash,Monthly
1706,43,Male,T-Shirt,Clothing,34.26,Illinois,M,Black,Summer,4.4,Yes,Cash,Standard,Yes,No,9,PayPal,Bi-Weekly
1707,39,Female,Blouse,Clothing,50.81,New York,L,Blue,Spring,4.0,Yes,Cash,2-Day Shipping,Yes,No,3,Venmo,Quarterly
1708,60,Male,Sneakers,Footwear,86.06,Illinois,L,Blue,Summer,4.5,Yes,PayPal,Standard,Yes,Yes,8,Cash,Monthly
1709,21,Male,Blouse,Clothing,45.59,New York,L,Black,Summer,3.8,No,Venmo,Standard,No,Yes,9,Debit Card,Monthly
1710,30,Male,Jeans,Clothing,53.15,California,L,Silver,Winter,4.5,Yes,Venmo,Standard,No,No,4,Venmo,Quarterly
1711,27,Male,Sneakers,Footwear,83.15,Texas,M,White,Winter,4.1,No,Credit Card,Standard,No,No,2,Venmo,Quarterly
1712,46,Female,T-Shirt,Clothing,30.25,California,M,Black,Fall,4.5,Yes,Venmo,Express,No,No,8,Venmo,Bi-Weekly
1713,44,Female,Watch,Accessories,138.21,California,L,Black,Winter,4.1,No,PayPal,Store Pickup,No,No,10,Credit Card,Weekly
1714,53,Male,Blouse,Clothing,48.07,Florida,S,Blue,Spring,4.0,Yes,PayPal,2-Day Shipping,No,Yes,10,Credit Card,Bi-Weekly
1715,19,Female,Sneakers,Footwear,93.12,Illinois,S,Silver,Winter,4.1,Yes,Debit Card,Express,No,Yes,1,Venmo,Monthly
1716,58,Male,Sneakers,Footwear,95.85,Texas,S,Silver,Fall,3.9,Yes,PayPal,Store Pickup,Yes,Yes,4,Cash,Weekly
1717,33,Female,T-Shirt,Clothing,24.36,New York,M,Blue,Winter,4.4,Yes,Debit Card,Standard,No,No,10,Venmo,Weekly
1718,19,Male,Sneakers,Footwear,81.11,Texas,S,Black,Winter,3.8,Yes,Credit Card,2-Day Shipping,Yes,Yes,5,PayPal,Weekly
1719,27,Female,Jeans,Clothing,58.91,New York,L,White,Winter,5.0,No,Debit Card,Free Shipping,No,Yes,9,Venmo,Monthly
1720,51,Male,Sneakers,Footwear,94.05,New York,M,Blue,Summer,3.7,No,PayPal,Standard,No,Yes,5,Venmo,Quarterly
1721,28,Female,Sneakers,Footwear,96.85,Illinois,M,Silver,Fall,4.7,No,PayPal,2-Day Shipping,No,Yes,9,Cash,Bi-Weekly
1722,39,Female,Blouse,Clothing,51.58,New York,M,Blue,Fall,4.6,No,Cash,Express,No,No,6,Venmo,Bi-Weekly
1723,38,Female,Watch,Accessories,126.63,New York,L,White,Summer,4.6,Yes,Venmo,Express,No,Yes,9,Debit Card,Monthly
1724,48,Male,Jeans,Clothing,66.25,Texas,L,Silver,Spring,3.8,No,Debit Card,2-Day Shipping,Yes,No,4,Cash,Monthly
1725,38,Male,T-Shirt,Clothing,34.15,Florida,S,Silver,Summer,4.1,Yes,Debit Card,Standard,No,No,1,Venmo,Monthly
1726,27,Male,Jeans,Clothing,69.44,California,M,Blue,Fall,3.9,Yes,Credit Card,Standard,No,Yes,3,Venmo,Weekly
1727,32,Male,Jeans,Clothing,65.21,California,M,White,Summer,4.6,Yes,Debit Card,Standard,Yes,No,6,Venmo,Quarterly
1728,44,Male,Blouse,Clothing,49.57,Illinois,L,Blue,Spring,4.7,No,Venmo,Express,No,No,1,Credit Card,Weekly
1729,27,Male,Watch,Accessories,121.97,Florida,S,White,Winter,3.3,No,Cash,Standard,Yes,No,1,Credit Card,Weekly
1730,47,Male,Watch,Accessories,105.15,New York,S,White,Winter,3.2,Yes,PayPal,Free Shipping,Yes,No,0,Cash,Bi-Weekly
1731,30,Male,Sneakers,Footwear,96.72,Illinois,L,White,Summer,3.8,No,Venmo,2-Day Shipping,Yes,No,10,Debit Card,Weekly
1732,29,Female,T-Shirt,Clothing,26.74,Florida,L,Black,Summer,4.5,No,Cash,Store Pickup,No,No,10,Venmo,Weekly
1733,26,Male,T-Shirt,Clothing,23.02,California,S,White,Fall,3.4,Yes,Credit Card,Standard,No,No,1,Credit Card,Quarterly
1734,57,Male,T-Shirt,Clothing,27.71,California,L,White,Summer,3.7,No,Credit Card,Store Pickup,Yes,Yes,8,Credit Card,Bi-Weekly
1735,18,Female,T-Shirt,Clothing,23.64,California,S,White,Summer,4.6,Yes,Credit Card,Store Pickup,No,No,1,PayPal,Weekly
1736,22,Female,Jeans,Clothing,60.81,Florida,M,Blue,Spring,3.5,Yes,PayPal,Standard,No,No,9,Credit Card,Weekly
1737,50,Male,Jeans,Clothing,51.99,California,M,White,Fall,3.7,No,PayPal,Free Shipping,Yes,No,7,Debit Card,Bi-Weekly
1738,38,Male,Blouse,Clothing,49.41,California,L,Black,Summer,4.1,No,Cash,2-Day Shipping,Yes,No,2,PayPal,Weekly
1739,33,Male,Blouse,Clothing,40.99,California,S,Black,Winter,3.7,No,Debit Card,2-Day Shipping,No,Yes,6,Venmo,Quarterly
1740,35,Female,Jeans,Clothing,54.6,Illinois,L,Blue,Summer,3.6,No,Venmo,Free Shipping,No,No,7,Cash,Bi-Weekly
1741,51,Male,Sneakers,Footwear,88.75,Florida,S,White,Fall,4.3,Yes,PayPal,2-Day Shipping,Yes,No,0,Credit Card,Monthly
1742,31,Female,Sneakers,Footwear,99.3,Illinois,M,Blue,Fall,3.7,No,Credit Card,Store Pickup,Yes,No,6,Debit Card,Bi-Weekly
1743,22,Male,Jeans,Clothing,64.78,Illinois,S,White,Spring,3.2,Yes,Debit Card,Free Shipping,No,No,9,Cash,Weekly
1744,53,Male,Sneakers,Footwear,97.24,New York,L,Silver,Summer,4.1,Yes,Credit Card,Store Pickup,Yes,No,4,Debit Card,Quarterly
1745,24,Male,Sneakers,Footwear,98.08,New York,S,Blue,Summer,3.2,Yes,Debit Card,Store Pickup,No,No,2,PayPal,Weekly
1746,52,Male,Watch,Accessories,104.72,New York,S,Black,Winter,4.9,Yes,Cash,Standard,Yes,No,1,Credit Card,Monthly
1747,22,Female,Jeans,Clothing,56.32,Florida,S,Blue,Spring,3.9,No,Cash,Standard,No,No,0,Cash,Quarterly
1748,23,Male,Jeans,Clothing,64.18,Illinois,S,Black,Spring,3.3,Yes,Debit Card,Free Shipping,Yes,Yes,0,Debit Card,Bi-Weekly
1749,26,Male,Watch,Accessories,115.08,New York,M,Blue,Summer,3.1,Yes,Venmo,Free Shipping,No,No,2,Debit Card,Bi-Weekly
1750,33,Male,Watch,Accessories,120.07,Texas,L,Black,Winter,4.6,No,Venmo,Standard,No,Yes,1,Debit Card,Quarterly
1751,46,Male,Jeans,Clothing,53.44,Texas,S,Silver,Summer,3.6,No,Debit Card,Standard,Yes,Yes,8,PayPal,Bi-Weekly
1752,43,Male,Blouse,Clothing,51.15,California,S,Blue,Winter,4.1,Yes,Debit Card,Standard,Yes,No,1,Debit Card,Bi-Weekly
1753,53,Male,Blouse,Clothing,52.9,Texas,M,Silver,Winter,3.1,Yes,Venmo,Express,No,Yes,5,Debit Card,Bi-Weekly
1754,49,Female,Blouse,Clothing,44.61,Illinois,S,White,Spring,3.1,No,Credit Card,Store Pickup,No,No,3,PayPal,Bi-Weekly
1755,55,Female,T-Shirt,Clothing,33.11,Texas,L,Black,Fall,3.8,No,Debit Card,Standard,No,Yes,2,Debit Card,Bi-Weekly
1756,43,Male,Jeans,Clothing,61.08,California,S,Blue,Winter,4.1,Yes,Cash,Free Shipping,No,No,3,Venmo,Quarterly
1757,47,Male,T-Shirt,Clothing,20.55,California,M,Blue,Summer,3.9,No,Cash,Store Pickup,No,No,3,Venmo,Bi-Weekly
1758,59,Female,Blouse,Clothing,46.47,Florida,M,Black,Winter,3.8,Yes,PayPal,Store Pickup,Yes,Yes,3,Cash,Quarterly
1759,38,Female,T-Shirt,Clothing,32.33,Texas,L,Black,Winter,4.8,No,Credit Card,Standard,Yes,Yes,0,Credit Card,Quarterly
1760,27,Male,T-Shirt,Clothing,33.62,Texas,S,White,Spring,3.2,No,Cash,Standard,No,No,5,PayPal,Bi-Weekly
1761,24,Female,Jeans,Clothing,69.0,California,M,Blue,Summer,4.8,No,Cash,Standard,Yes,No,10,PayPal,Bi-Weekly
1762,24,Male,Blouse,Clothing,44.66,California,S,White,Summer,3.6,No,Credit Card,Express,No,No,10,Venmo,Quarterly
1763,26,Male,Sneakers,Footwear,87.56,California,L,Black,Summer,3.7,Yes,Cash,Free Shipping,Yes,No,9,Venmo,Quarterly
1764,22,Female,T-Shirt,Clothing,28.75,California,S,Black,Spring,3.4,Yes,Credit Card,2-Day Shipping,No,Yes,9,Cash,Bi-Weekly
1765,43,Female,T-Shirt,Clothing,25.21,Illinois,M,Black,Winter,3.8,No,Credit Card,Standard,No,No,4,Cash,Monthly
1766,51,Male,Sneakers,Footwear,91.34,California,M,White,Spring,3.0,No,Credit Card,Store Pickup,No,No,4,Cash,Monthly
1767,52,Male,Blouse,Clothing,49.65,New York,L,Black,Fall,4.5,No,PayPal,Express,No,No,5,Venmo,Quarterly
1768,22,Male,Jeans,Clothing,62.0,California,L,White,Spring,4.0,Yes,Debit Card,Store Pickup,No,Yes,6,Venmo,Bi-Weekly
1769,23,Female,Blouse,Clothing,50.43,New York,S,White,Winter,4.9,Yes,PayPal,Standard,Yes,Yes,9,Venmo,Weekly
1770,40,Female,Blouse,Clothing,53.79,California,L,Blue,Spring,3.2,Yes,Credit Card,Standard,Yes,Yes,6,Venmo,Monthly
1771,18,Female,T-Shirt,Clothing,30.38,Illinois,M,Black,Winter,3.5,Yes,Debit Card,Express,Yes,No,3,Debit Card,Quarterly
1772,58,Female,Jeans,Clothing,54.03,Texas,M,Blue,Fall,3.9,Yes,Cash,2-Day Shipping,No,Yes,5,Credit Card,Bi-Weekly
1773,44,Female,Blouse,Clothing,41.48,Illinois,L,Blue,Winter,4.3,Yes,Venmo,Free Shipping,No,Yes,5,Credit Card,Bi-Weekly
1774,56,Male,Sneakers,Footwear,99.66,Illinois,S,Silver,Spring,4.3,No,Venmo,Store Pickup,Yes,Yes,5,Credit Card,Bi-Weekly
1775,26,Male,T-Shirt,Clothing,23.97,Florida,L,Blue,Winter,3.7,No,Debit Card,Standard,No,No,6,Cash,Monthly
1776,46,Female,Watch,Accessories,119.29,California,S,Black,Fall,3.0,No,Credit Card,2-Day Shipping,No,No,5,Credit Card,Monthly
1777,53,Male,Watch,Accessories,121.25,New York,M,Blue,Spring,4.1,Yes,Debit Card,Store Pickup,No,Yes,1,Cash,Quarterly
1778,37,Female,T-Shirt,Clothing,32.2,Texas,L,Black,Winter,3.7,No,Venmo,Standard,Yes,Yes,9,Credit Card,Bi-Weekly
1779,37,Male,Watch,Accessories,125.56,California,S,White,Summer,4.4,Yes,Cash,2-Day Shipping,No,Yes,0,Cash,Monthly
1780,28,Female,Jeans,Clothing,67.99,New York,S,Black,Spring,4.5,No,Cash,Free Shipping,Yes,Yes,8,Cash,Weekly
1781,40,Male,Jeans,Clothing,61.59,New York,L,White,Spring,3.2,No,Cash,Standard,No,No,3,Venmo,Bi-Weekly
1782,55,Male,Blouse,Clothing,48.61,Florida,S,White,Winter,4.3,No,PayPal,2-Day Shipping,No,Yes,6,Debit Card,Weekly
1783,40,Female,T-Shirt,Clothing,33.84,California,L,Black,Fall,5.0,No,Credit Card,Free Shipping,Yes,Yes,0,Cash,Bi-Weekly
1784,43,Female,Jeans,Clothing,61.49,Illinois,L,Black,Fall,4.0,Yes,PayPal,Free Shipping,Yes,No,10,PayPal,Quarterly
1785,50,Female,Jeans,Clothing,66.99,Texas,L,Silver,Fall,3.5,No,PayPal,Express,No,No,4,Venmo,Bi-Weekly
1786,33,Female,Blouse,Clothing,40.86,Florida,M,Black,Winter,3.5,No,Cash,Store Pickup,Yes,Yes,9,Venmo,Monthly
1787,50,Female,Sneakers,Footwear,97.11,Illinois,S,Blue,Summer,3.5,Yes,PayPal,Free Shipping,No,No,1,Debit Card,Bi-Weekly
1788,55,Female,Watch,Accessories,100.01,Texas,S,Silver,Fall,4.2,Yes,Debit Card,Express,Yes,No,10,PayPal,Weekly
1789,19,Female,Blouse,Clothing,45.93,California,L,White,Spring,4.3,Yes,Cash,Standard,No,Yes,6,Cash,Quarterly
1790,18,Female,Watch,Accessories,139.84,Texas,M,Blue,Fall,3.7,No,Credit Card,Express,Yes,No,0,PayPal,Quarterly
1791,56,Male,Watch,Accessories,115.34,Florida,L,White,Summer,3.9,Yes,Debit Card,Standard,No,No,5,Credit Card,Monthly
1792,23,Female,Watch,Accessories,122.85,Florida,M,White,Spring,3.3,Yes,Venmo,Standard,Yes,Yes,7,Credit Card,Bi-Weekly
1793,39,Male,Sneakers,Footwear,99.56,California,M,White,Fall,3.5,No,Debit Card,Store Pickup,Yes,Yes,5,Cash,Weekly
1794,49,Male,Watch,Accessories,135.03,California,M,White,Spring,4.3,Yes,Credit Card,2-Day Shipping,Yes,Yes,8,Cash,Weekly
1795,30,Male,Jeans,Clothing,65.28,Texas,S,Blue,Winter,4.0,No,Credit Card,Express,Yes,No,2,Credit Card,Bi-Weekly
1796,60,Female,Jeans,Clothing,63.33,Florida,M,Silver,Summer,3.1,No,PayPal,Express,Yes,No,8,Debit Card,Monthly
1797,38,Male,Jeans,Clothing,60.97,Illinois,M,Silver,Summer,4.0,Yes,Venmo,Free Shipping,Yes,Yes,9,Venmo,Monthly
1798,33,Male,T-Shirt,Clothing,30.47,Illinois,M,White,Fall,3.6,Yes,Cash,Express,Yes,No,0,PayPal,Bi-Weekly
1799,32,Female,Blouse,Clothing,40.64,California,M,Silver,Winter,3.7,Yes,Cash,Express,No,No,9,PayPal,Bi-Weekly
1800,42,Female,Blouse,Clothing,43.44,California,M,Silver,Winter,4.2,Yes,Cash,Store Pickup,No,Yes,0,Cash,Weekly
1801,33,Female,Watch,Accessories,103.56,California,L,White,Spring,3.8,No,Cash,Store Pickup,Yes,Yes,7,Venmo,Quarterly
1802,33,Female,Watch,Accessories,106.28,California,S,Blue,Fall,4.5,Yes,PayPal,Standard,No,Yes,9,Cash,Quarterly
1803,60,Male,Sneakers,Footwear,80.08,Texas,L,Black,Summer,3.1,Yes,Debit Card,2-Day Shipping,Yes,Yes,4,Cash,Monthly
1804,34,Female,Jeans,Clothing,58.66,Illinois,L,Silver,Fall,4.1,Yes,Venmo,Free Shipping,No,No,7,PayPal,Weekly
1805,46,Male,Jeans,Clothing,68.24,Texas,M,Black,Winter,4.9,No,PayPal,Standard,No,No,2,Credit Card,Monthly
1806,51,Male,Blouse,Clothing,41.93,Illinois,M,Blue,Fall,4.4,Yes,Credit Card,Standard,No,No,9,Venmo,Weekly
1807,41,Male,Sneakers,Footwear,82.86,Florida,M,White,Winter,3.0,No,Credit Card,Free Shipping,No,No,0,Cash,Monthly
1808,39,Female,T-Shirt,Clothing,34.04,New York,S,Blue,Fall,3.9,Yes,Debit Card,Standard,Yes,No,3,Debit Card,Quarterly
1809,54,Male,Watch,Accessories,134.56,New York,L,White,Fall,3.8,Yes,Debit Card,2-Day Shipping,No,Yes,3,PayPal,Weekly
1810,23,Male,T-Shirt,Clothing,20.65,Florida,L,Black,Spring,3.1,No,Cash,Standard,No,Yes,10,Credit Card,Weekly
1811,43,Male,Watch,Accessories,117.55,California,M,White,Summer,4.6,No,PayPal,Free Shipping,No,No,3,Venmo,Bi-Weekly
1812,35,Female,Sneakers,Footwear,82.81,New York,L,Silver,Fall,4.0,Yes,Debit Card,Standard,No,Yes,7,Cash,Quarterly
1813,40,Female,Watch,Accessories,134.14,Florida,M,White,Winter,3.6,No,Debit Card,Express,No,No,1,Venmo,Quarterly
1814,19,Female,Jeans,Clothing,58.28,New York,M,Black,Summer,4.0,Yes,Venmo,Express,Yes,No,3,PayPal,Weekly
1815,53,Female,Jeans,Clothing,52.04,California,M,Silver,Spring,4.1,No,Credit Card,2-Day Shipping,No,No,1,Credit Card,Bi-Weekly
1816,26,Female,Blouse,Clothing,49.23,Florida,M,Blue,Spring,4.7,No,Cash,Free Shipping,Yes,No,7,PayPal,Monthly
1817,18,Female,Blouse,Clothing,49.85,Texas,L,Silver,Fall,4.8,Yes,PayPal,2-Day Shipping,No,No,0,Credit Card,Quarterly
1818,44,Female,Watch,Accessories,132.35,Texas,L,Blue,Spring,4.0,No,Debit Card,Free Shipping,Yes,No,7,Venmo,Weekly
1819,55,Male,Sneakers,Footwear,87.3,California,L,Blue,Fall,4.6,Yes,PayPal,Express,No,Yes,5,Credit Card,Bi-Weekly
1820,33,Male,Sneakers,Footwear,81.54,New York,S,White,Winter,4.6,Yes,Debit Card,Express,Yes,Yes,3,Credit Card,Quarterly
1821,45,Female,Jeans,Clothing,50.5,Texas,S,White,Winter,4.5,Yes,PayPal,Express,No,No,5,PayPal,Weekly
1822,30,Female,T-Shirt,Clothing,24.96,Florida,M,Black,Winter,4.4,No,Debit Card,Store Pickup,Yes,Yes,7,Venmo,Bi-Weekly
1823,58,Male,T-Shirt,Clothing,21.33,Florida,S,White,Summer,4.7,No,Debit Card,Express,Yes,No,5,Venmo,Monthly
1824,38,Male,T-Shirt,Clothing,31.19,New York,L,Blue,Spring,3.2,Yes,Venmo,Free Shipping,Yes,No,3,Debit Card,Bi-Weekly
1825,55,Female,T-Shirt,Clothing,25.36,New York,S,Blue,Summer,3.6,No,Venmo,Free Shipping,No,No,0,Credit Card,Quarterly
1826,53,Female,Sneakers,Footwear,95.79,Illinois,L,White,Winter,3.5,No,PayPal,Express,No,Yes,10,Debit Card,Weekly
1827,34,Male,Jeans,Clothing,54.32,Florida,S,White,Summer,3.8,Yes,Cash,Free Shipping,Yes,No,8,PayPal,Monthly
1828,21,Male,Sneakers,Footwear,99.91,New York,L,Blue,Spring,4.4,No,Cash,2-Day Shipping,Yes,No,0,PayPal,Monthly
1829,26,Male,T-Shirt,Clothing,20.74,Florida,S,Blue,Spring,3.3,No,Debit Card,Store Pickup,No,No,0,Debit Card,Monthly
1830,23,Female,T-Shirt,Clothing,29.74,Illinois,M,Black,Fall,4.8,Yes,Cash,Free Shipping,No,No,3,PayPal,Bi-Weekly
1831,43,Male,Sneakers,Footwear,80.11,Texas,M,Black,Spring,4.8,Yes,Venmo,Store Pickup,No,Yes,3,PayPal,Quarterly
1832,59,Female,Sneakers,Footwear,91.3,Texas,S,Blue,Fall,3.0,No,Venmo,Express,No,No,9,Cash,Weekly
1833,26,Female,Jeans,Clothing,51.64,Illinois,M,Silver,Winter,3.7,Yes,Cash,Standard,Yes,Yes,6,PayPal,Monthly
1834,31,Male,Blouse,Clothing,51.38,Illinois,M,Black,Fall,3.5,No,Venmo,Free Shipping,Yes,Yes,2,Debit Card,Bi-Weekly
1835,50,Female,Blouse,Clothing,42.44,California,M,Black,Winter,4.8,No,PayPal,Free Shipping,Yes,Yes,1,Venmo,Weekly
1836,40,Female,Jeans,Clothing,65.41,Texas,L,Silver,Fall,4.0,No,Debit Card,2-Day Shipping,No,Yes,1,PayPal,Weekly
1837,39,Female,Blouse,Clothing,52.89,Illinois,S,Silver,Summer,4.5,No,Venmo,Store Pickup,Yes,Yes,10,Venmo,Weekly
1838,34,Female,Jeans,Clothing,50.3,Florida,M,Black,Summer,3.1,Yes,Cash,Store Pickup,Yes,No,2,Debit Card,Monthly
1839,55,Female,T-Shirt,Clothing,31.39,Florida,M,Blue,Fall,4.2,No,PayPal,Standard,No,No,5,Venmo,Weekly
1840,35,Male,Watch,Accessories,103.99,California,M,Blue,Spring,3.4,Yes,Venmo,Free Shipping,Yes,No,3,Cash,Quarterly
1841,20,Female,T-Shirt,Clothing,24.13,New York,S,Blue,Winter,4.4,Yes,Credit Card,Express,Yes,No,0,PayPal,Quarterly
1842,20,Male,Blouse,Clothing,42.22,California,S,White,Winter,4.9,No,Venmo,Free Shipping,Yes,No,1,Debit Card,Monthly
1843,22,Female,Jeans,Clothing,56.72,Florida,M,Silver,Winter,4.8,Yes,Credit Card,Standard,No,Yes,5,Cash,Monthly
1844,24,Female,Sneakers,Footwear,84.99,Florida,L,Black,Spring,3.9,No,Venmo,Free Shipping,Yes,No,3,Debit Card,Quarterly
1845,59,Female,Blouse,Clothing,40.62,California,L,White,Fall,4.0,No,Credit Card,Free Shipping,Yes,Yes,0,PayPal,Quarterly
1846,31,Male,Jeans,Clothing,54.11,New York,M,Blue,Summer,4.3,Yes,Credit Card,2-Day Shipping,Yes,No,2,Credit Card,Quarterly
1847,30,Female,Watch,Accessories,101.08,California,M,Blue,Summer,3.6,No,PayPal,Standard,No,No,7,Venmo,Monthly
1848,37,Female,Blouse,Clothing,54.57,New York,M,Blue,Fall,4.2,Yes,Venmo,Store Pickup,Yes,Yes,0,PayPal,Quarterly
1849,19,Male,Sneakers,Footwear,89.8,California,S,Silver,Fall,4.6,Yes,PayPal,Standard,No,No,6,Cash,Quarterly
1850,41,Female,Blouse,Clothing,43.85,Illinois,M,Black,Fall,4.4,Yes,Credit Card,Express,No,Yes,2,Venmo,Weekly
1851,28,Female,Sneakers,Footwear,94.69,New York,S,Silver,Winter,4.7,Yes,PayPal,2-Day Shipping,No,No,10,Debit Card,Monthly
1852,46,Female,T-Shirt,Clothing,30.78,Illinois,L,Blue,Spring,4.0,Yes,Credit Card,Store Pickup,No,Yes,4,Cash,Quarterly
1853,27,Female,Watch,Accessories,119.95,California,M,Black,Spring,3.4,Yes,PayPal,Store Pickup,No,Yes,7,Venmo,Bi-Weekly
1854,58,Male,Watch,Accessories,123.02,New York,S,Silver,Winter,4.0,No,PayPal,2-Day Shipping,Yes,No,9,Cash,Weekly
1855,21,Male,Blouse,Clothing,45.35,Illinois,S,Blue,Winter,3.8,Yes,PayPal,Express,Yes,No,7,Debit Card,Monthly
1856,40,Female,Sneakers,Footwear,99.19,Texas,M,White,Winter,3.2,No,Debit Card,2-Day Shipping,No,Yes,3,Credit Card,Monthly
1857,21,Female,Jeans,Clothing,54.95,Florida,S,Black,Fall,4.0,Yes,Cash,Express,No,Yes,2,Debit Card,Weekly
1858,28,Female,Watch,Accessories,112.43,New York,L,Silver,Winter,3.4,No,Credit Card,Express,No,No,8,Venmo,Weekly
1859,49,Male,Jeans,Clothing,62.07,California,S,Blue,Fall,4.1,No,Debit Card,Standard,No,No,4,Venmo,Bi-Weekly
